Timestamp (ms),Timestamp,Speaker,Transcript,Showing（1/0）,Showing referent,Pointing (1/0),Pointing referent,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,1_Pronoun_determiner (1/0),2_Pronoun_replacement (1/0),Pronoun Referent 1,Pronoun Referent 2,Pronoun Referent 3,Pronoun referent 4,Pronoun referent 5,Pronoun referent 6,Pronoun referent 7,Noun & Pronoun in the same utterance (1/0),Whether refer to the same object (1/0),Type of Play,exclude,reason_for_exclusion,general comments,Nouns_Spacy,Pronoun_Spacy,,
4901644,01:21:41.644,m,three,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4905622,01:21:45.622,m,good stack them next to each other,0,,1,blocktoy,0,,,,,,1,them,,,,,,,0,1,blockstoy,,,,,,,0,0,,,,,0,1,,
4913204,01:21:53.204,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4913952,01:21:53.952,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4936426,01:22:16.426,m,it's okay,0,,0,,0,,,,,,1,it,,,,,,,0,1,blockstoy,,,,,,,0,0,,,,,0,1,,
4939418,01:22:19.418,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4940166,01:22:20.166,m,bobo is always heel,0,,0,,2,bobo,heel,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4941900,01:22:21.900,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4943158,01:22:23.158,m,the block has a bobo?,0,,0,,2,block,bobo,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
4945776,01:22:25.776,m,what if the baby has a bobo,0,,0,,2,baby,bobo,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,1,,
4953120,01:22:33.120,m,you want to give baby a kiss?,0,,0,,2,baby,kiss,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,2,1,,
4956044,01:22:36.44,m,can you rock the baby?,0,,0,,1,baby,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
4962300,01:22:42.300,m,can you put the baby,0,,0,,1,baby,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
4963456,01:22:43.456,m,to bed?,0,,0,,1,bed,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
4975832,01:22:55.832,m,you want the baby wants to take a nap?,0,,0,,2,baby,nap,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,2,1,,
4978518,01:22:58.518,m,here look,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4980184,01:23:00.184,m,night night baby,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,3,0,,
4983210,01:23:03.210,m,you want the baby to go night night?,0,,0,,1,baby,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,3,1,,
4987936,01:23:07.936,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
4989772,01:23:09.772,m,do you want to put the baby do you want me to get a nanny for the baby?,0,,0,,3,baby,nanny,baby,,,3,you,you,me,,,,,0,3,child,child,mother,,,,,1,0,,,,,3,3,,
4997830,01:23:17.830,m,you want to put the xxx the baby to night night,0,,0,,1,baby,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,3,1,,
5004868,01:23:24.868,m,what do you do?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
5006398,01:23:26.398,m,xxx hair,0,,0,,1,hair,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5010852,01:23:30.852,m,right,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5019488,01:23:39.488,m,what are these?,0,,0,,0,,,,,,1,these,,,,,,,0,1,hair,,,,,,,0,0,,,,,0,2,,
5020066,01:23:40.66,m,xxx,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5026900,01:23:46.900,m,hmm?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5030742,01:23:50.742,m,ohh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5036080,01:23:56.80,m,how many ohhh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5037508,01:23:57.508,m,do you see bobo on his feet her fee?,0,,0,,3,bobo,feet,fee,,,3,you,his,her,,,,,2,1,child,babytoysfeet,babytoysfeet,,,,,1,1,,,,,2,3,,
5041996,01:24:01.996,m,so nice of you El,0,,0,,1,el,,,,,1,you,,,,,,,0,1,child,,,,,,,1,1,,,,,0,1,,
5051312,01:24:11.312,m,that's so nice,0,,0,,0,,,,,,1,that,,,,,,,0,1,?,,,,,,,0,0,,,,,0,1,,
5056412,01:24:16.412,m,why don't you just hold the baby?,0,,0,,1,baby,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
5057876,01:24:17.876,m,and we put him night night in your shxx stroller,0,,0,,1,stroller,,,,,2,him,your,,,,,,1,1,babytoy,stroller,,,,,,1,1,,,,,4,3,,
5061002,01:24:21.2,m,where is your stoller,0,,0,,1,stroller,,,,,1,your,,,,,,,1,0,stroller,,,,,,,1,1,,,,,1,1,,
5069876,01:24:29.876,m,it's in your room?,0,,0,,1,room,,,,,2,it,your,,,,,,1,1,stroller,childsroom,,,,,,1,1,,,,,1,2,,
5083408,01:24:43.408,m,what?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
5087522,01:24:47.522,m,where do you want to go?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
5091262,01:24:51.262,m,you wnat to find the stroller for the baby?,0,,0,,2,stroller,baby,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,2,1,,
5096294,01:24:56.294,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5097110,01:24:57.110,m,I see it,0,,0,,0,,,,,,2,i,it,,,,,,0,2,mother,stroller,,,,,,0,0,,,,,0,2,,
5110846,01:25:10.846,m,oh let's get a nanny?,0,,0,,1,nanny,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,1,,
5113872,01:25:13.872,m,you can get one here,0,,0,,1,one,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,1,,
5129682,01:25:29.682,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5130634,01:25:30.634,m,put the baby head side up,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
5133762,01:25:33.762,m,she needs to sit,0,,0,,0,,,,,,1,she,,,,,,,0,1,babytoy,,,,,,,0,0,,,,,0,1,,
5135802,01:25:35.802,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5141038,01:25:41.38,m,that's a big nanny,0,,0,,1,nanny,,,,,1,that,,,,,,,0,1,nanny,,,,,,,1,1,,,,,1,1,,
5144506,01:25:44.506,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5146546,01:25:46.546,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5147158,01:25:47.158,m,let's tap her in,0,,0,,0,,,,,,1,her,,,,,,,0,1,nanny,,,,,,,0,0,,,,,0,2,,
5148620,01:25:48.620,m,where is your doggy?,0,,0,,1,doggy,,,,,1,your,,,,,,,1,0,dogtoy,,,,,,,1,1,,,,,1,1,,
5151850,01:25:51.850,m,ummm,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5156168,01:25:56.168,m,hmm,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5158378,01:25:58.378,m,wonder if xxx have it,0,,0,,0,,,,,,1,it,,,,,,,0,1,dogtoy,,,,,,,0,0,,,,,1,1,,
5159908,01:25:59.908,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5159976,01:25:59.976,m,there in here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5160622,01:26:00.622,m,little tint,0,,0,,1,tint,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5177214,01:26:17.214,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5181226,01:26:21.226,m,where are you taking the baby?,0,,0,,1,baby,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
5187856,01:26:27.856,m,this too?,0,,0,,0,,,,,,1,this,,,,,,,0,1,toy,,,,,,,0,0,,,,,0,1,,
5189454,01:26:29.454,m,I don't know if this doggy is going to fit,0,,0,,1,doggy,,,,,2,i,this,,,,,,1,1,mother,dogtoy,,,,,,1,1,,,,,1,1,,
5192310,01:26:32.310,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5195676,01:26:35.676,m,there you go,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
5198056,01:26:38.56,m,going to take them for a walk?,0,,0,,1,walk,,,,,1,them,,,,,,,0,1,dogtoy,,,,,,,1,0,,,,,1,1,,
5204040,01:26:44.40,m,um?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5208460,01:26:48.460,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5208970,01:26:48.970,m,I will show youput in there,0,,0,,0,,,,,,2,i,you,,,,,,0,2,mother,child,,,,,,0,0,,,,,0,1,,
5210738,01:26:50.738,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5211486,01:26:51.486,m,duuu du du,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5212710,01:26:52.710,m,du du du,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5213832,01:26:53.832,m,I don't know if all of them can fit,0,,0,,0,,,,,,2,i,them,,,,,,0,2,mother,dogtoy,,,,,,0,0,,,,,0,3,,
5217946,01:26:57.946,m,why don't you keep just them,0,,0,,0,,,,,,2,you,them,,,,,,0,2,child,dogtoy,,,,,,0,0,,,,,0,2,,
5223624,01:27:03.624,m,say night night baby,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,3,0,,
5226446,01:27:06.446,m,say night night baby,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,3,0,,
5230764,01:27:10.764,m,don't pick your nose out,0,,0,,1,nose,,,,,1,your,,,,,,,1,0,childsnose,,,,,,,1,1,,,,,1,1,,
5233892,01:27:13.892,m,no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5236816,01:27:16.816,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5242800,01:27:22.800,m,do you take them,0,,0,,0,,,,,,2,you,them,,,,,,0,2,child,dogtoy,,,,,,0,0,,,,,0,2,,
5245350,01:27:25.350,m,for a walk to your bedroom and bakc,0,,0,,2,walk,bedroom,,,,1,your,,,,,,,1,0,childsbedroom,,,,,,,1,1,,,,,3,1,,
5249464,01:27:29.464,m,do you want to clean this up?,0,,0,,0,,,,,,2,you,this,,,,,,0,2,child,blocktoys,,,,,,0,0,,,,,0,2,,
5274318,01:27:54.318,m,tick tu tu tu,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5342522,01:29:02.522,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5360644,01:29:20.644,m,here you go,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
5366526,01:29:26.526,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5368804,01:29:28.804,m,what do you think you are going to do in class today Al?,0,,0,,2,class,al,,,,2,you,you,,,,,,0,2,child,child,,,,,,1,1,,,,,2,3,,
5373394,01:29:33.394,m,umm,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5374142,01:29:34.142,m,are you going to color?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
5376420,01:29:36.420,m,you think you can color?,0,,0,,0,,,,,,2,you,you,,,,,,0,2,child,child,,,,,,0,0,,,,,0,2,,
5383186,01:29:43.186,m,what's that,0,,0,,0,,,,,,1,that,,,,,,,0,1,birdtoy,,,,,,,0,0,,,,,0,2,,
5385396,01:29:45.396,m,a bird?,0,,0,,1,bird,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5387300,01:29:47.300,m,what does a bird say?,0,,0,,1,bird,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,1,,
5389612,01:29:49.612,m,twi twi,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5390530,01:29:50.530,m,what does a duck say?,0,,0,,1,duck,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,1,,
5392740,01:29:52.740,m,quak quak,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5395324,01:29:55.324,m,what's that,0,,0,,0,,,,,,1,that,,,,,,,0,1,mass,,,,,,,0,0,,,,,0,2,,
5396072,01:29:56.72,m,a mass,0,,0,,1,mass,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5399064,01:29:59.64,m,look at this,0,,0,,0,,,,,,1,this,,,,,,,0,1,elephant,,,,,,,0,0,,,,,0,1,,
5402124,01:30:02.124,m,what's that,0,,0,,0,,,,,,1,that,,,,,,,0,1,elephant,,,,,,,0,0,,,,,0,2,,
5403552,01:30:03.552,m,elephant,0,,0,,1,elephant,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5404504,01:30:04.504,m,that's right,0,,0,,0,,,,,,1,that,,,,,,,0,1,elephant,,,,,,,0,0,,,,,0,1,,
5406646,01:30:06.646,m,[laughing],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5409230,01:30:09.230,m,where do we saw elephant together?,0,,0,,1,elephant,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,1,0,,,,,1,1,,
5411134,01:30:11.134,m,the day at the zoo?,0,,0,,2,day,zoo,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
5438878,01:30:38.878,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5440238,01:30:40.238,m,do you want to clean up?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
5442788,01:30:42.788,m,how come,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5447378,01:30:47.378,m,are you doing a summer song?,0,,0,,1,summersong,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,2,1,,
5453022,01:30:53.22,m,elephant,0,,0,,1,elephant,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5454008,01:30:54.8,m,right,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5455810,01:30:55.810,m,that's a monkey,0,,0,,1,monkey,,,,,1,that,,,,,,,0,1,monkey,,,,,,,1,1,,,,,1,1,,
5458394,01:30:58.394,m,a monkey goes whuwhuha,0,,0,,1,monkey,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5460910,01:31:00.910,m,can you do a summer soft?,0,,0,,1,summersoft,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
5464106,01:31:04.106,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5464786,01:31:04.786,m,you hang on the hard floor,0,,0,,1,floor,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
5466112,01:31:06.112,m,come over here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5468152,01:31:08.152,m,you want the carpet?,1,carpet,0,,1,carpet,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
5469410,01:31:09.410,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5472776,01:31:12.776,m,with your foot out,0,,0,,1,foot,,,,,1,your,,,,,,,1,0,childsfoot,,,,,,,1,1,,,,,1,1,,
5476040,01:31:16.40,m,are you doing yoga?,0,,0,,1,yoga,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
5481548,01:31:21.548,m,[laughing],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5483350,01:31:23.350,m,ahh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5484982,01:31:24.982,m,can you make it,0,,0,,0,,,,,,2,you,it,,,,,,0,2,child,yoga,,,,,,0,0,,,,,0,2,,
5486070,01:31:26.70,m,you want me to do it with you?,0,,0,,0,,,,,,4,you,me,it,you,,,,0,4,child,mother,yoga,child,,,,0,0,,,,,0,4,,
5490320,01:31:30.320,m,xxx let's do it together,0,,0,,0,,,,,,1,it,,,,,,,0,1,yoga,,,,,,,0,0,,,,,0,2,,
5492564,01:31:32.564,m,I will do it over you,0,,0,,0,,,,,,3,i,it,you,,,,,0,3,mother,yoga,child,,,,,0,0,,,,,0,3,,
5493550,01:31:33.550,m,come,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5499568,01:31:39.568,m,ah ah ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5505654,01:31:45.654,m,there is a brazil there you didn't eat,0,,0,,1,brazil,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,0,2,,
5570866,01:32:50.866,m,you bumped your head?,0,,0,,1,head,,,,,2,you,your,,,,,,1,1,child,childshead,,,,,,1,1,,,,,1,2,,
5572090,01:32:52.90,m,can i give you a kiss?,0,,0,,1,kiss,,,,,2,i,you,,,,,,0,2,mother,child,,,,,,1,1,,,,,1,2,,
5573416,01:32:53.416,m,mua,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5578380,01:32:58.380,m,you are ok,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
5580760,01:33:00.760,m,what were you looking for?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,2,,
5581882,01:33:01.882,m,your hair tie hair tie?,0,,0,,2,hairtie,hairtie,,,,1,your,,,,,,,1,0,childshairtie,,,,,,,1,1,,,,,3,1,,
5583990,01:33:03.990,m,kick your feet,0,,0,,1,feet,,,,,1,your,,,,,,,1,0,childsfeet,,,,,,,1,1,,,,,1,1,,
5584636,01:33:04.636,m,kick your feet,0,,0,,1,feet,,,,,1,your,,,,,,,1,0,childsfeet,,,,,,,1,1,,,,,1,1,,
5585622,01:33:05.622,m,kick your feet,0,,0,,1,feet,,,,,1,your,,,,,,,1,0,childsfeet,,,,,,,1,1,,,,,1,1,,
5586540,01:33:06.540,m,kick your feet,0,,0,,1,feet,,,,,1,your,,,,,,,1,0,childsfeet,,,,,,,1,1,,,,,1,1,,
5589566,01:33:09.566,m,no no no no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5591062,01:33:11.62,m,do you want to do your hair band,0,,0,,1,hairband,,,,,2,you,your,,,,,,1,1,child,childshairband,,,,,,1,1,,,,,2,2,,
5595210,01:33:15.210,m,do you want me to brush it?,0,,0,,0,,,,,,3,you,me,it,,,,,0,3,child,mother,childshair,,,,,0,0,,,,,0,3,,
5598202,01:33:18.202,m,you have a bad head,0,,0,,1,head,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
5607348,01:33:27.348,m,aw,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5609796,01:33:29.796,m,aw,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5611394,01:33:31.394,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5612516,01:33:32.516,m,can I have that please,0,,0,,0,,,,,,2,i,that,,,,,,0,2,mother,hairbrush,,,,,,0,0,,,,,0,2,,
5622410,01:33:42.410,m,do you want your snack?,0,,0,,1,snack,,,,,1,you,your,,,,,,1,1,child,childssnack,,,,,,1,1,,,,,1,2,,
5631828,01:33:51.828,m,you want to sit by yourself?,0,,0,,0,,,,,,2,you,yourself,,,,,,0,2,child,child,,,,,,0,0,,,,,0,2,,
5634650,01:33:54.650,m,"why don't you sit here, okay?",0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
5636962,01:33:56.962,m,I will get your hair brush,0,,0,,1,hairbrush,,,,,2,i,your,,,,,,1,1,mother,childshairbrush,,,,,,1,1,,,,,2,2,,
5644068,01:34:04.68,m,are you kicking your feet,0,,0,,1,feet,,,,,2,you,your,,,,,,1,1,child,childsfeet,,,,,,1,1,,,,,1,2,,
5666474,01:34:26.474,m,what,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
5673444,01:34:33.444,m,you want to brush your arm hair?,0,,0,,1,armhair,,,,,2,you,your,,,,,,1,1,child,childsarmhair,,,,,,1,1,,,,,2,2,,
5685446,01:34:45.446,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5691940,01:34:51.940,m,no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5692314,01:34:52.314,m,i am gonna do that okay,0,,0,,0,,,,,,2,i,that,,,,,,0,2,mother,brushhair,,,,,,0,0,,,,,0,2,,
5696122,01:34:56.122,m,you are going to try to put your hair band,0,,0,,1,hairband,,,,,2,you,your,,,,,,1,1,child,childshairband,,,,,,1,1,,,,,2,2,,
5697516,01:34:57.516,m,on your own?,0,,0,,0,,,,,,1,your,,,,,,,1,0,child,,,,,,,0,0,,,,,0,1,,
5779150,01:36:19.150,m,[scream],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5780340,01:36:20.340,m,I am going to get you,0,,0,,0,,,,,,2,i,you,,,,,,0,2,mother,child,,,,,,0,0,,,,,0,2,,
5782550,01:36:22.550,m,I am going to get you,0,,0,,0,,,,,,2,i,you,,,,,,0,2,mother,child,,,,,,0,0,,,,,0,2,,
5783978,01:36:23.978,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5787344,01:36:27.344,m,[chasing sound],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5789554,01:36:29.554,m,[chasing sound],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5800434,01:36:40.434,m,[gasp],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
5801114,01:36:41.114,m,your room is so dark right now,0,,0,,1,room,,,,,1,your,,,,,,,1,0,childsroom,,,,,,,1,1,,,,,1,1,,
5805330,01:36:45.330,m,EL,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5808322,01:36:48.322,m,what about twinkle twinkle,0,,0,,1,twinkletwinkle,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,1,,
5837970,01:37:17.970,m,[laughing],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5845450,01:37:25.450,m,uhoh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5848884,01:37:28.884,m,what,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
5851638,01:37:31.638,m,look what I have,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,2,,
5853066,01:37:33.66,m,remeber we read this one xxx,0,,0,,1,one,,,,,2,we,this,,,,,,1,1,motherandchild,book,,,,,,1,1,,,,,1,1,,
5855888,01:37:35.888,m,come here look,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5865034,01:37:45.34,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5865850,01:37:45.850,m,you want your nanny?,0,,0,,1,nanny,,,,,1,you,your,,,,,,1,1,child,nanny,,,,,,1,1,,,,,1,2,,
5867618,01:37:47.618,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
5868434,01:37:48.434,m,go ahead,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6006168,01:40:06.168,m,[eating sound],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6010792,01:40:10.792,m,hmmm,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6021570,01:40:21.570,m,who is that,0,,0,,0,,,,,,1,that,,,,,,,0,1,ameliabedelia,,,,,,,0,0,,,,,0,2,,
6022318,01:40:22.318,m,Amelia Bedelia,0,,0,,1,ameliabedelia,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6024256,01:40:24.256,m,uhoh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6027282,01:40:27.282,m,come here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6036360,01:40:36.360,m,you turn your noise machine on and off,0,,0,,1,noisemachine,,,,,2,you,your,,,,,,1,1,child,noisemachine,,,,,,1,1,,,,,2,2,,
6040576,01:40:40.576,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6058324,01:40:58.324,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6059378,01:40:59.378,m,on and off,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6060602,01:41:00.602,m,on and off,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6061724,01:41:01.724,m,on and off,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
