Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,Nouns_Spacy,Pronoun_Spacy,,
2289254,00:38:09.254,m,go under,0,,,,,,0,,,,,,,,0,0,,
2289594,00:38:09.594,m,go under,0,,,,,,0,,,,,,,,0,0,,
2290920,00:38:10.920,m,go under,0,,,,,,0,,,,,,,,0,0,,
2291464,00:38:11.464,m,go under,0,,,,,,0,,,,,,,,0,0,,
2293538,00:38:13.538,m,where's Marc?,1,marc,,,,,0,,,,,,,,0,0,,
2295408,00:38:15.408,m,where's Marc?,1,marc,,,,,0,,,,,,,,0,0,,
2295918,00:38:15.918,m,let me cover you,0,,,,,,2,me,you,,,,,,0,2,,
2297686,00:38:17.686,m,now let me look for you,0,,,,,,2,me,you,,,,,,0,2,,
2298502,00:38:18.502,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
2302922,00:38:22.922,m,what?,0,,,,,,0,,,,,,,,0,1,,
2303398,00:38:23.398,m,I see you,0,,,,,,2,i,you,,,,,,0,2,,
2303942,00:38:23.942,m,boy I see you,1,boy,,,,,2,i,you,,,,,,0,2,,
2304792,00:38:24.792,m,boy I see you,1,boy,,,,,2,i,you,,,,,,0,2,,
2305778,00:38:25.778,m,little boy,1,boy,,,,,0,,,,,,,,1,0,,
2307036,00:38:27.36,m,I see you little boy,1,boy,,,,,2,i,you,,,,,,1,2,,
2308498,00:38:28.498,m,go hide hide go,0,,,,,,0,,,,,,,,1,0,,
2310232,00:38:30.232,m,go hide so,0,,,,,,0,,,,,,,,0,0,,
2310742,00:38:30.742,m,Mommy can find you,1,mommy,,,,,1,you,,,,,,,0,1,,
2312952,00:38:32.952,m,no?,0,,,,,,0,,,,,,,,0,0,,
2317168,00:38:37.168,m,me hide?,0,,,,,,1,me,,,,,,,0,1,,
2319004,00:38:39.4,m,Mommy's gonna hide,1,mommy,,,,,0,,,,,,,,1,0,,
2319922,00:38:39.922,m,okay,0,,,,,,0,,,,,,,,0,0,,
2324138,00:38:44.138,m,find Mommy,1,mommy,,,,,0,,,,,,,,0,0,,
2327810,00:38:47.810,m,find Mommy,1,mommy,,,,,0,,,,,,,,0,0,,
2330870,00:38:50.870,m,where's Mommy?,1,mommy,,,,,0,,,,,,,,0,0,,
2333794,00:38:53.794,m,where's Mommy?,1,mommy,,,,,0,,,,,,,,0,0,,
2336582,00:38:56.582,m,hi,0,,,,,,0,,,,,,,,0,0,,
2338520,00:38:58.520,m,where's my,0,,,,,,1,my,,,,,,,0,1,,
2339574,00:38:59.574,m,you found me,0,,,,,,2,you,me,,,,,,0,2,,
2340662,00:39:00.662,m,wait,0,,,,,,0,,,,,,,,0,0,,
2341002,00:39:01.2,m,you found me,0,,,,,,2,you,me,,,,,,0,2,,
2342090,00:39:02.90,m,you did it,0,,,,,,2,you,it,,,,,,0,2,,
2343042,00:39:03.42,m,you did it,0,,,,,,2,you,it,,,,,,0,2,,
2343348,00:39:03.348,m,you did it,0,,,,,,2,you,it,,,,,,0,2,,
2344096,00:39:04.96,m,you did it,0,,,,,,2,you,it,,,,,,0,2,,
2344606,00:39:04.606,m,come on,0,,,,,,0,,,,,,,,0,0,,
2346408,00:39:06.408,m,ah you did it you did it you did it you did it,0,,,,,,2,you,it,,,,,,0,8,,
2352188,00:39:12.188,m,xxx go get it,0,,,,,,1,it,,,,,,,0,1,,
2352902,00:39:12.902,m,you want some water?,1,water,,,,,1,you,,,,,,,1,1,,
2354432,00:39:14.432,m,alright let's go get some water,1,water,,,,,0,,,,,,,,1,1,,
2355214,00:39:15.214,m,come on,0,,,,,,0,,,,,,,,0,0,,
2355758,00:39:15.758,m,xxx,0,,,,,,0,,,,,,,,0,0,,
2356336,00:39:16.336,m,let's get some water too.,1,water,,,,,0,,,,,,,,1,1,,
2365924,00:39:25.924,m,he asked if you want some water,1,water,,,,,2,he,you,,,,,,1,2,,
2367386,00:39:27.386,m,she said yes,0,,,,,,1,she,,,,,,,0,1,,
2367930,00:39:27.930,m,she wants some water,1,water,,,,,1,she,,,,,,,1,1,,
2368780,00:39:28.780,m,let's go serve her some water,1,water,,,,,1,her,,,,,,,1,2,,
2370752,00:39:30.752,m,say Hailey no biting,1,hailey,,,,,0,,,,,,,,1,0,,
2371840,00:39:31.840,m,Hailey,1,hailey,,,,,0,,,,,,,,0,0,,
2372146,00:39:32.146,m,she gets carried away,0,,,,,,1,she,,,,,,,0,1,,
2372826,00:39:32.826,m,say Hailey don't get carried away,1,hailey,,,,,0,,,,,,,,0,0,,
2376736,00:39:36.736,m,good,0,,,,,,0,,,,,,,,0,0,,
2377042,00:39:37.42,m,don't get carried away,0,,,,,,0,,,,,,,,0,0,,
2378232,00:39:38.232,m,yeah she said yeah,0,,,,,,1,she,,,,,,,0,1,,
2379184,00:39:39.184,m,come on,0,,,,,,0,,,,,,,,0,0,,
2379592,00:39:39.592,m,she said she wants some water,1,water,,,,,2,she,she,,,,,,1,2,,
2382142,00:39:42.142,m,let's go grab some water for everyone,1,water,,,,,0,,,,,,,,1,2,,
2391492,00:39:51.492,m,let's go serve some water,1,water,,,,,0,,,,,,,,1,1,,
2396388,00:39:56.388,m,wow,0,,,,,,0,,,,,,,,0,0,,
2397714,00:39:57.714,m,can Marciano get some plastic cups?,2,marciano,plasticcups,,,,0,,,,,,,,2,0,,
2403834,00:40:03.834,m,and,0,,,,,,0,,,,,,,,0,0,,
2404616,00:40:04.616,m,Mommy take a plastic cup,2,mommy,plasticcup,,,,0,,,,,,,,1,0,,
2408016,00:40:08.16,m,yes,0,,,,,,0,,,,,,,,0,0,,
2409070,00:40:09.70,m,oh you want to share with Mommy?,1,mommy,,,,,1,you,,,,,,,0,1,,
2410770,00:40:10.770,m,okay so we could share,0,,,,,,1,we,,,,,,,0,1,,
2412572,00:40:12.572,m,let's grab the water,1,water,,,,,0,,,,,,,,1,1,,
2414374,00:40:14.374,m,excuse me,0,,,,,,1,me,,,,,,,0,1,,
2415428,00:40:15.428,m,you want to help Mommy pour the water?,2,mommy,water,,,,1,you,,,,,,,1,1,,
2418624,00:40:18.624,m,help me,0,,,,,,1,me,,,,,,,0,1,,
2420460,00:40:20.460,m,oh,0,,,,,,0,,,,,,,,0,0,,
2420868,00:40:20.868,m,it's heavy,0,,,,,,1,it,,,,,,,0,1,,
2422432,00:40:22.432,m,it's,0,,,,,,1,it,,,,,,,0,1,,
2423384,00:40:23.384,m,wait,0,,,,,,0,,,,,,,,0,0,,
2423656,00:40:23.656,m,no you got to turn it,0,,,,,,2,you,it,,,,,,0,2,,
2425662,00:40:25.662,m,like that,0,,,,,,1,that,,,,,,,0,1,,
2426376,00:40:26.376,m,okay,0,,,,,,0,,,,,,,,0,0,,
2427056,00:40:27.56,m,hold the handle,1,handle,,,,,0,,,,,,,,1,0,,
2429164,00:40:29.164,m,you ready?,0,,,,,,0,,,,,,,,0,1,,
2433142,00:40:33.142,m,good job,0,,,,,,0,,,,,,,,1,0,,
2435862,00:40:35.862,m,look at you,0,,,,,,0,,,,,,,,0,1,,
2436712,00:40:36.712,m,this one is for you,1,one,,,,,2,this,you,,,,,,1,1,,
2438650,00:40:38.650,m,but next time we give our guests first,0,,,,,,2,we,our,,,,,,2,2,,
2450006,00:40:50.6,m,d/o,0,,,,,,0,,,,,,,,1,0,,
2450142,00:40:50.142,m,you want to pass it to her?,0,,,,,,3,you,it,her,,,,,0,3,,
2453304,00:40:53.304,m,it's heavy,0,,,,,,1,it,,,,,,,0,1,,
2454120,00:40:54.120,m,go,0,,,,,,0,,,,,,,,0,0,,
2454460,00:40:54.460,m,Mommy help,1,mommy,,,,,0,,,,,,,,1,0,,
2458166,00:40:58.166,m,and you can put it down xxx,0,,,,,,2,you,it,,,,,,0,2,,
2460410,00:41:00.410,m,here's your agua,1,agua,,,,,1,your,,,,,,,1,1,,
2463436,00:41:03.436,m,and you said you're welcome?,0,,,,,,2,you,you,,,,,,0,2,,
2466156,00:41:06.156,m,I didn't hear you say you're welcome bud,1,bud,,,,,3,i,you,you,,,,,0,3,,
2469726,00:41:09.726,m,Mom was going to share with you,1,mom,,,,,1,you,,,,,,,0,1,,
2470644,00:41:10.644,m,but you did too much backwash,0,,,,,,1,you,,,,,,,1,1,,
2471834,00:41:11.834,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
2472718,00:41:12.718,m,xxx,0,,,,,,0,,,,,,,,0,0,,
2493390,00:41:33.390,m,Marc.,1,marc,,,,,0,,,,,,,,0,0,,
2495362,00:41:35.362,m,Marc.,1,marc,,,,,0,,,,,,,,0,0,,
2497164,00:41:37.164,m,oh there you go,0,,,,,,1,you,,,,,,,0,1,,
2497606,00:41:37.606,m,you are gonna put it down too?,0,,,,,,2,you,it,,,,,,0,2,,
2500054,00:41:40.54,m,there's no space over there,1,space,,,,,0,,,,,,,,1,1,,
2503250,00:41:43.250,m,yeah,0,,,,,,0,,,,,,,,0,0,,
2503590,00:41:43.590,m,we put it over here,0,,,,,,2,we,it,,,,,,0,2,,
2504236,00:41:44.236,m,because there's no space,1,space,,,,,0,,,,,,,,1,1,,
2506242,00:41:46.242,m,go put it here.,0,,,,,,1,it,,,,,,,0,1,,
2507228,00:41:47.228,m,okay?,0,,,,,,0,,,,,,,,0,0,,
2508282,00:41:48.282,m,that's hot,0,,,,,,1,that,,,,,,,0,1,,
2508928,00:41:48.928,m,don't touch it,0,,,,,,1,it,,,,,,,0,1,,
2509880,00:41:49.880,m,no,0,,,,,,0,,,,,,,,0,0,,
2510084,00:41:50.84,m,no,0,,,,,,0,,,,,,,,0,0,,
2510458,00:41:50.458,m,it's hot,0,,,,,,1,it,,,,,,,0,1,,
2516170,00:41:56.170,m,you want some cereal?,1,cereal,,,,,1,you,,,,,,,1,1,,
2521984,00:42:01.984,m,give me,0,,,,,,1,me,,,,,,,0,1,,
2524806,00:42:04.806,m,you gonna just eat out the box?,1,box,,,,,1,you,,,,,,,1,1,,
2527356,00:42:07.356,m,watch your daddy xxx teach you that right?,1,daddy,,,,,3,your,you,that,,,,,1,3,,
2535380,00:42:15.380,m,where you going with that?,0,,,,,,2,you,that,,,,,,0,2,,
2536298,00:42:16.298,m,don't you want some?,0,,,,,,1,you,,,,,,,0,2,,
2536876,00:42:16.876,m,you want some?,0,,,,,,1,you,,,,,,,0,2,,
2538508,00:42:18.508,m,no or yes?,0,,,,,,0,,,,,,,,0,0,,
2541534,00:42:21.534,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
2541874,00:42:21.874,m,hey yes or no?,0,,,,,,0,,,,,,,,1,0,,
2546804,00:42:26.804,m,[laugh],0,,,,,,0,,,,,,,,0,0,,
2547314,00:42:27.314,m,no yes no?,0,,,,,,0,,,,,,,,0,0,,
2549966,00:42:29.966,m,here bud,1,bud,,,,,0,,,,,,,,1,0,,
2550918,00:42:30.918,m,xxx just put some here,0,,,,,,0,,,,,,,,0,1,,
2551904,00:42:31.904,m,it's here,0,,,,,,1,it,,,,,,,0,1,,
2555304,00:42:35.304,m,no no no,0,,,,,,0,,,,,,,,0,0,,
2555950,00:42:35.950,m,no no no,0,,,,,,0,,,,,,,,0,0,,
2557174,00:42:37.174,m,nuhuh,0,,,,,,0,,,,,,,,0,0,,
2557684,00:42:37.684,m,put it back,0,,,,,,1,it,,,,,,,0,1,,
2558466,00:42:38.466,m,here you go,0,,,,,,1,you,,,,,,,0,1,,
2559146,00:42:39.146,m,I put some here,0,,,,,,1,i,,,,,,,0,2,,
2560370,00:42:40.370,m,I'll hold it,0,,,,,,2,i,it,,,,,,0,2,,
2564484,00:42:44.484,m,here,0,,,,,,0,,,,,,,,0,0,,
2566082,00:42:46.82,m,no no no,0,,,,,,0,,,,,,,,0,0,,
2566524,00:42:46.524,m,grab this,0,,,,,,1,this,,,,,,,0,1,,
2567238,00:42:47.238,m,thank you,0,,,,,,1,you,,,,,,,0,1,,
2569516,00:42:49.516,m,if you don't,0,,,,,,1,you,,,,,,,0,1,,
2571284,00:42:51.284,m,no,0,,,,,,0,,,,,,,,0,0,,
2571488,00:42:51.488,m,xxx,0,,,,,,0,,,,,,,,0,0,,
2576282,00:42:56.282,m,you're gonna be a good boy for Mommy?,2,boy,mommy,,,,1,you,,,,,,,1,1,,
2580022,00:43:00.22,m,huh?,0,,,,,,0,,,,,,,,0,0,,
2583320,00:43:03.320,m,here,0,,,,,,0,,,,,,,,0,0,,
2583728,00:43:03.728,m,you know what,0,,,,,,1,you,,,,,,,0,2,,
2584136,00:43:04.136,m,it's time to get out of the kitchen,2,time,kitchen,,,,1,it,,,,,,,2,1,,
2585870,00:43:05.870,m,it is time to get out of the kitchen,2,time,kitchen,,,,1,it,,,,,,,2,1,,
2587502,00:43:07.502,m,get over,0,,,,,,0,,,,,,,,0,0,,
2588964,00:43:08.964,m,it is time to get out the kitchen,2,time,kitchen,,,,1,it,,,,,,,2,1,,
2595118,00:43:15.118,m,oh,0,,,,,,0,,,,,,,,0,0,,
2597090,00:43:17.90,m,you you,0,,,,,,1,you,,,,,,,0,2,,
2597770,00:43:17.770,m,you open,0,,,,,,1,you,,,,,,,0,1,,
2598382,00:43:18.382,m,refridgerator,1,refridgerator,,,,,0,,,,,,,,1,0,,
2600150,00:43:20.150,m,get,0,,,,,,0,,,,,,,,0,0,,
2601238,00:43:21.238,m,get,0,,,,,,0,,,,,,,,0,0,,
2601714,00:43:21.714,m,get,0,,,,,,0,,,,,,,,0,0,,
2602224,00:43:22.224,m,pu shie,0,,,,,,0,,,,,,,,0,0,,
2604094,00:43:24.94,m,pu shie,0,,,,,,0,,,,,,,,0,0,,
2605522,00:43:25.522,m,get.,0,,,,,,0,,,,,,,,0,0,,
2606202,00:43:26.202,m,pu shie,0,,,,,,0,,,,,,,,0,0,,
2610350,00:43:30.350,m,I see you,0,,,,,,2,i,you,,,,,,0,2,,
2612492,00:43:32.492,m,I,0,,,,,,1,i,,,,,,,0,1,,
2613138,00:43:33.138,m,I'll hide you,0,,,,,,1,i,you,,,,,,0,2,,
2614770,00:43:34.770,m,where's Marc?,1,marc,,,,,0,,,,,,,,0,0,,
2615620,00:43:35.620,m,oh my,0,,,,,,0,,,,,,,,0,0,,
2616198,00:43:36.198,m,Hailey,1,hailey,,,,,0,,,,,,,,0,0,,
2616402,00:43:36.402,m,where's Marciano?,1,marciano,,,,,0,,,,,,,,0,0,,
2618578,00:43:38.578,m,Hailey,1,hailey,,,,,0,,,,,,,,0,0,,
2619870,00:43:39.870,m,go get Marciano,1,marciano,,,,,0,,,,,,,,0,0,,
2620414,00:43:40.414,m,go get your brother,1,brother,,,,,1,your,,,,,,,1,1,,
2621604,00:43:41.604,m,where's your brother?,1,brother,,,,,1,your,,,,,,,1,1,,
2622284,00:43:42.284,m,Hailey?,1,hailey,,,,,0,,,,,,,,0,0,,
2622658,00:43:42.658,m,go get your brother,1,brother,,,,,1,your,,,,,,,1,1,,
2625344,00:43:45.344,m,bless you,0,,,,,,1,you,,,,,,,0,1,,
2628268,00:43:48.268,m,where's Marc?,1,marc,,,,,0,,,,,,,,0,0,,
2631872,00:43:51.872,m,I see,0,,,,,,1,i,,,,,,,0,1,,
2634150,00:43:54.150,m,I see you,0,,,,,,2,i,you,,,,,,0,2,,
2635102,00:43:55.102,m,I see you,0,,,,,,2,i,you,,,,,,0,2,,
2635884,00:43:55.884,m,I see you,0,,,,,,2,i,you,,,,,,0,2,,
2637074,00:43:57.74,m,xxx,0,,,,,,0,,,,,,,,0,0,,
2637414,00:43:57.414,m,xxx player's ceremony,2,playersceremony,,,,,0,,,,,,,,2,0,,
2643262,00:44:03.262,m,what are you,0,,,,,,1,you,,,,,,,0,2,,
2646832,00:44:06.832,m,hey hey,0,,,,,,0,,,,,,,,0,0,,
2647614,00:44:07.614,m,Marciano,1,marciano,,,,,0,,,,,,,,0,0,,
2648804,00:44:08.804,m,wait wait,0,,,,,,0,,,,,,,,0,0,,
2651014,00:44:11.14,m,where's your,0,,,,,,1,your,,,,,,,0,1,,
2651048,00:44:11.48,m,where's your pa/,1,pa,,,,,1,your,,,,,,,1,1,,
2651966,00:44:11.966,m,listen.,0,,,,,,0,,,,,,,,0,0,,
2652612,00:44:12.612,m,where's Mommy's baby?,2,mommy,baby,,,,0,,,,,,,,1,0,,
2654720,00:44:14.720,m,where's Mommy's baby?,2,mommy,baby,,,,0,,,,,,,,1,0,,
2657338,00:44:17.338,m,huh?,0,,,,,,0,,,,,,,,0,0,,
2660704,00:44:20.704,m,where's Mommy's baby?,2,mommy,baby,,,,0,,,,,,,,1,0,,
2662302,00:44:22.302,m,where's Mommy's baby?,2,mommy,baby,,,,0,,,,,,,,1,0,,
2664376,00:44:24.376,m,and the xxx,0,,,,,,0,,,,,,,,0,1,,
2665158,00:44:25.158,m,good job,0,,,,,,0,,,,,,,,1,0,,
2665702,00:44:25.702,m,Mommy's baby is in Mommy's xxx,3,mommy,baby,mommy,,,0,,,,,,,,1,0,,
2666926,00:44:26.926,m,huh,0,,,,,,0,,,,,,,,0,0,,
2668048,00:44:28.48,m,good job,0,,,,,,0,,,,,,,,1,0,,
2668422,00:44:28.422,m,so you have to be careful,0,,,,,,1,you,,,,,,,0,1,,
2676480,00:44:36.480,m,the water's over there,1,water,,,,,0,,,,,,,,1,0,,
2677398,00:44:37.398,m,go get yours,0,,,,,,1,yours,,,,,,,1,0,,
2678044,00:44:38.44,m,go drink some,0,,,,,,0,,,,,,,,0,1,,
2684232,00:44:44.232,m,xxx you okay?,0,,,,,,1,you,,,,,,,0,1,,
2688686,00:44:48.686,m,that's hers,0,,,,,,2,that,hers,,,,,,1,1,,
2689366,00:44:49.366,m,where's your?,0,,,,,,1,your,,,,,,,0,1,,
2693446,00:44:53.446,m,that's yours,0,,,,,,2,that,your,,,,,,1,1,,
2693990,00:44:53.990,m,good job,0,,,,,,0,,,,,,,,1,0,,
2694568,00:44:54.568,m,and you want some of this?,0,,,,,,2,you,this,,,,,,0,3,,
2697356,00:44:57.356,m,you want some cookies?,1,cookies,,,,,1,you,,,,,,,1,1,,
2703816,00:45:03.816,m,mmhm,0,,,,,,0,,,,,,,,1,0,,
2705108,00:45:05.108,m,take your time drinking that water,2,time,water,,,,2,your,that,,,,,,2,1,,
2707556,00:45:07.556,m,take your time,1,time,,,,,1,your,,,,,,,1,1,,
2708678,00:45:08.678,m,come,0,,,,,,0,,,,,,,,0,0,,
2710378,00:45:10.378,m,there's something in here,0,,,,,,0,,,,,,,,0,2,,
2716940,00:45:16.940,m,come over here,0,,,,,,0,,,,,,,,0,0,,
2718028,00:45:18.28,m,the the refrigerator's not working,1,refrigerator,,,,,0,,,,,,,,1,0,,
2719082,00:45:19.82,m,we have to plug in there,0,,,,,,1,we,,,,,,,0,1,,
2719898,00:45:19.898,m,get,0,,,,,,0,,,,,,,,0,0,,
2720136,00:45:20.136,m,rid of this one,1,one,,,,,1,this,,,,,,,1,0,,
2721428,00:45:21.428,m,it's not working yet bud,1,bud,,,,,1,it,,,,,,,0,1,,
2724046,00:45:24.46,m,see,0,,,,,,0,,,,,,,,0,0,,
2724386,00:45:24.386,m,look,0,,,,,,0,,,,,,,,0,0,,
2724556,00:45:24.556,m,it doesn't work yet,0,,,,,,1,it,,,,,,,0,1,,
2725984,00:45:25.984,m,go play over there,0,,,,,,0,,,,,,,,0,0,,
2727378,00:45:27.378,m,come,0,,,,,,0,,,,,,,,0,0,,
2730268,00:45:30.268,m,you want to sit down in the,0,,,,,,1,you,,,,,,,0,2,,
2731016,00:45:31.16,m,the xxx,0,,,,,,0,,,,,,,,0,1,,
2731458,00:45:31.458,m,the car?,1,car,,,,,0,,,,,,,,1,0,,
2734722,00:45:34.722,m,if you sit down,0,,,,,,1,you,,,,,,,0,1,,
2735470,00:45:35.470,m,nobody's gonna push you,0,,,,,,1,you,,,,,,,0,2,,
2739448,00:45:39.448,m,no,0,,,,,,0,,,,,,,,0,0,,
2739890,00:45:39.890,m,it's Katelyn,1,katelyn,,,,,1,it,,,,,,,0,1,,
2745500,00:45:45.500,m,come,0,,,,,,0,,,,,,,,0,0,,
2745942,00:45:45.942,m,but nobody is pushing you,0,,,,,,1,you,,,,,,,0,2,,
2746826,00:45:46.826,m,not Katelyn,1,katelyn,,,,,0,,,,,,,,0,0,,
2747472,00:45:47.472,m,not I,0,,,,,,1,i,,,,,,,0,1,,
2748424,00:45:48.424,m,none of us,0,,,,,,1,us,,,,,,,1,1,,
2753626,00:45:53.626,m,oh you want to push it?,0,,,,,,2,you,it,,,,,,0,2,,
2754340,00:45:54.340,m,go ahead,0,,,,,,0,,,,,,,,0,0,,
2754714,00:45:54.714,m,push it,0,,,,,,1,it,,,,,,,0,1,,
2754986,00:45:54.986,m,you can push it,0,,,,,,2,you,it,,,,,,0,2,,
2759338,00:45:59.338,m,no,0,,,,,,0,,,,,,,,0,0,,
2759678,00:45:59.678,m,we are not going outside right not,1,outside,,,,,1,we,,,,,,,0,1,,
2821932,00:47:01.932,m,you don't want to run over all of these feet,1,feet,,,,,2,you,these,,,,,,1,2,,
2823428,00:47:03.428,m,okay?,0,,,,,,0,,,,,,,,0,0,,
2858754,00:47:38.754,m,can we,0,,,,,,1,we,,,,,,,0,1,,
2858924,00:47:38.924,m,let's put your balls away,1,balls,,,,,1,your,,,,,,,1,2,,
2859876,00:47:39.876,m,okay?,0,,,,,,0,,,,,,,,0,0,,
2860658,00:47:40.658,m,and then we will go in the shopping cart,1,shoppingcart,,,,,1,we,,,,,,,2,1,,
2862834,00:47:42.834,m,listen,0,,,,,,0,,,,,,,,0,0,,
2863752,00:47:43.752,m,you want to go in the shopping cart?,1,shoppingcart,,,,,1,you,,,,,,,2,1,,
2865418,00:47:45.418,m,so let's clean up your balls,1,balls,,,,,1,your,,,,,,,1,2,,
2866472,00:47:46.472,m,come on,0,,,,,,0,,,,,,,,0,0,,
2867458,00:47:47.458,m,and then we get to go in shopping carts,1,shoppingcarts,,,,,1,we,,,,,,,2,1,,
2868750,00:47:48.750,m,so come on,0,,,,,,0,,,,,,,,0,0,,
2869226,00:47:49.226,m,let's clean up your balls,1,balls,,,,,1,your,,,,,,,1,2,,
2871572,00:47:51.572,m,Mommy help you,1,mommy,,,,,1,you,,,,,,,0,1,,
2872422,00:47:52.422,m,we got to put them in the bag,1,bag,,,,,2,we,them,,,,,,1,2,,
2875312,00:47:55.312,m,clean up,0,,,,,,0,,,,,,,,0,0,,
2876332,00:47:56.332,m,clean up,0,,,,,,0,,,,,,,,0,0,,
2876740,00:47:56.740,m,not,0,,,,,,0,,,,,,,,0,0,,
2876910,00:47:56.910,m,okay,0,,,,,,0,,,,,,,,0,0,,
2877488,00:47:57.488,m,how about that?,0,,,,,,1,that,,,,,,,0,1,,
2878100,00:47:58.100,m,how about we do this,0,,,,,,2,we,this,,,,,,0,2,,
2880820,00:48:00.820,m,come on,0,,,,,,0,,,,,,,,0,0,,
2881160,00:48:01.160,m,put them in here,0,,,,,,1,them,,,,,,,0,1,,
2883608,00:48:03.608,m,clean up,0,,,,,,0,,,,,,,,0,0,,
2884832,00:48:04.832,m,clean up,0,,,,,,0,,,,,,,,0,0,,
2885954,00:48:05.954,m,everybody clean up,0,,,,,,0,,,,,,,,0,1,,
2915534,00:48:35.534,m,good job,0,,,,,,0,,,,,,,,1,0,,
2916656,00:48:36.656,m,wow look at the strong boy,1,boy,,,,,0,,,,,,,,1,0,,
2918288,00:48:38.288,m,let me see your muscles,1,muscles,,,,,2,me,your,,,,,,1,2,,
2920872,00:48:40.872,m,oh my goodness,0,,,,,,0,,,,,,,,1,0,,
2921620,00:48:41.620,m,let me see your muscles while we are cleaning,1,muscles,,,,,3,me,your,we,,,,,1,3,,
2923796,00:48:43.796,m,wow,0,,,,,,0,,,,,,,,0,0,,
2924714,00:48:44.714,m,look at the muscles,1,muscles,,,,,0,,,,,,,,1,0,,
2926584,00:48:46.584,m,make sure you get it inside,1,inside,,,,,2,you,it,,,,,,0,2,,
2948344,00:49:08.344,m,come,0,,,,,,0,,,,,,,,0,0,,
2948752,00:49:08.752,m,no we're not finished,0,,,,,,1,we,,,,,,,0,1,,
2950112,00:49:10.112,m,let's finish cleaning up,0,,,,,,0,,,,,,,,0,1,,
2951030,00:49:11.30,m,look,0,,,,,,0,,,,,,,,0,0,,
2951234,00:49:11.234,m,we have more,0,,,,,,1,we,,,,,,,0,1,,
2955688,00:49:15.688,m,look,0,,,,,,0,,,,,,,,0,0,,
2955722,00:49:15.722,m,get those over there,0,,,,,,1,those,,,,,,,0,1,,
2956878,00:49:16.878,m,go get those on the chair,1,chair,,,,,1,those,,,,,,,1,1,,
2960142,00:49:20.142,m,then you can't go,0,,,,,,1,you,,,,,,,0,1,,
2961026,00:49:21.26,m,then,0,,,,,,0,,,,,,,,0,0,,
2961502,00:49:21.502,m,we are not going nowhere,0,,,,,,1,we,,,,,,,0,1,,
2963338,00:49:23.338,m,no you have to clean up,0,,,,,,1,you,,,,,,,0,1,,
2965684,00:49:25.684,m,thank you,0,,,,,,1,you,,,,,,,0,1,,
2967724,00:49:27.724,m,what's your xxx?,0,,,,,,1,your,,,,,,,0,2,,
2969322,00:49:29.322,m,okay but we have to clean up first,0,,,,,,1,we,,,,,,,0,1,,
2972212,00:49:32.212,m,okay then we can't go,0,,,,,,1,we,,,,,,,0,1,,
2972994,00:49:32.994,m,bye bye,0,,,,,,0,,,,,,,,0,0,,
2976054,00:49:36.54,m,then you have to clean up,0,,,,,,1,you,,,,,,,0,1,,
2977176,00:49:37.176,m,it's either clean up,0,,,,,,1,it,,,,,,,0,1,,
2978332,00:49:38.332,m,or we don't do anything,0,,,,,,1,we,,,,,,,0,2,,
2982106,00:49:42.106,m,listen,0,,,,,,0,,,,,,,,0,0,,
2983092,00:49:43.92,m,you wannapush the shopping cart?,1,shoppingcart,,,,,1,you,,,,,,,2,1,,
2984860,00:49:44.860,m,so we have to clean up,0,,,,,,1,we,,,,,,,0,1,,
2987444,00:49:47.444,m,so that is not your way right now bud,2,way,bud,,,,2,that,your,,,,,,1,2,,
2989416,00:49:49.416,m,you have to help Mommy,1,mommy,,,,,1,you,,,,,,,0,1,,
2990436,00:49:50.436,m,it's not fair,0,,,,,,1,it,,,,,,,0,1,,
2991932,00:49:51.932,m,got to clean up,0,,,,,,0,,,,,,,,0,0,,
2995570,00:49:55.570,m,you know?,0,,,,,,1,you,,,,,,,0,1,,
2996012,00:49:56.12,m,you're not pushing it,0,,,,,,2,you,it,,,,,,0,2,,
2996692,00:49:56.692,m,until you help Mommy clean up,1,mommy,,,,,1,you,,,,,,,0,1,,
3003322,00:50:03.322,m,are you not being the good boy right now?,1,boy,,,,,1,you,,,,,,,1,1,,
3006518,00:50:06.518,m,you're not being the good boy?,1,boy,,,,,1,you,,,,,,,1,1,,
3009170,00:50:09.170,m,what are you doing silly?,0,,,,,,1,you,,,,,,,0,2,,
3016106,00:50:16.106,m,no,0,,,,,,0,,,,,,,,0,0,,
3016344,00:50:16.344,m,Marciano's not gonna go in there,1,marciano,,,,,0,,,,,,,,0,0,,
3017330,00:50:17.330,m,until you help me clean up,0,,,,,,2,you,me,,,,,,0,2,,
3018452,00:50:18.452,m,you're gonna clean up and then you go in,0,,,,,,2,you,you,,,,,,0,2,,
3019914,00:50:19.914,m,okay?,0,,,,,,0,,,,,,,,0,0,,
3021852,00:50:21.852,m,clean up,0,,,,,,0,,,,,,,,0,0,,
3022192,00:50:22.192,m,and then you get to go inside,1,inside,,,,,2,you,,,,,,,0,1,,
3028618,00:50:28.618,m,no?,0,,,,,,0,,,,,,,,0,0,,
